"""customer_id""","""store_id""","""first_name""","""last_name""","""email""","""address_id""","""active""",[
570,2," ""IVAN"""," ""CROMWELL"""," ""IVAN.CROMWELL@sakilacustomer.org""",576,1,"{""customer_id"":570,""store_id"":2,""first_name"": ""IVAN"",""last_name"": ""CROMWELL"",""email"": ""IVAN.CROMWELL@sakilacustomer.org"",""address_id"":576,""active"":1},"
571,2," ""JOHNNIE"""," ""CHISHOLM"""," ""JOHNNIE.CHISHOLM@sakilacustomer.org""",577,1,"{""customer_id"":571,""store_id"":2,""first_name"": ""JOHNNIE"",""last_name"": ""CHISHOLM"",""email"": ""JOHNNIE.CHISHOLM@sakilacustomer.org"",""address_id"":577,""active"":1},"
572,1," ""SIDNEY"""," ""BURLESON"""," ""SIDNEY.BURLESON@sakilacustomer.org""",578,1,"{""customer_id"":572,""store_id"":1,""first_name"": ""SIDNEY"",""last_name"": ""BURLESON"",""email"": ""SIDNEY.BURLESON@sakilacustomer.org"",""address_id"":578,""active"":1},"
573,1," ""BYRON"""," ""BOX"""," ""BYRON.BOX@sakilacustomer.org""",579,1,"{""customer_id"":573,""store_id"":1,""first_name"": ""BYRON"",""last_name"": ""BOX"",""email"": ""BYRON.BOX@sakilacustomer.org"",""address_id"":579,""active"":1},"
574,2," ""JULIAN"""," ""VEST"""," ""JULIAN.VEST@sakilacustomer.org""",580,1,"{""customer_id"":574,""store_id"":2,""first_name"": ""JULIAN"",""last_name"": ""VEST"",""email"": ""JULIAN.VEST@sakilacustomer.org"",""address_id"":580,""active"":1},"
575,2," ""ISAAC"""," ""OGLESBY"""," ""ISAAC.OGLESBY@sakilacustomer.org""",581,1,"{""customer_id"":575,""store_id"":2,""first_name"": ""ISAAC"",""last_name"": ""OGLESBY"",""email"": ""ISAAC.OGLESBY@sakilacustomer.org"",""address_id"":581,""active"":1},"
576,2," ""MORRIS"""," ""MCCARTER"""," ""MORRIS.MCCARTER@sakilacustomer.org""",582,1,"{""customer_id"":576,""store_id"":2,""first_name"": ""MORRIS"",""last_name"": ""MCCARTER"",""email"": ""MORRIS.MCCARTER@sakilacustomer.org"",""address_id"":582,""active"":1},"
577,2," ""CLIFTON"""," ""MALCOLM"""," ""CLIFTON.MALCOLM@sakilacustomer.org""",583,1,"{""customer_id"":577,""store_id"":2,""first_name"": ""CLIFTON"",""last_name"": ""MALCOLM"",""email"": ""CLIFTON.MALCOLM@sakilacustomer.org"",""address_id"":583,""active"":1},"
578,2," ""WILLARD"""," ""LUMPKIN"""," ""WILLARD.LUMPKIN@sakilacustomer.org""",584,1,"{""customer_id"":578,""store_id"":2,""first_name"": ""WILLARD"",""last_name"": ""LUMPKIN"",""email"": ""WILLARD.LUMPKIN@sakilacustomer.org"",""address_id"":584,""active"":1},"
579,2," ""DARYL"""," ""LARUE"""," ""DARYL.LARUE@sakilacustomer.org""",585,1,"{""customer_id"":579,""store_id"":2,""first_name"": ""DARYL"",""last_name"": ""LARUE"",""email"": ""DARYL.LARUE@sakilacustomer.org"",""address_id"":585,""active"":1},"
580,1," ""ROSS"""," ""GREY"""," ""ROSS.GREY@sakilacustomer.org""",586,1,"{""customer_id"":580,""store_id"":1,""first_name"": ""ROSS"",""last_name"": ""GREY"",""email"": ""ROSS.GREY@sakilacustomer.org"",""address_id"":586,""active"":1},"
581,1," ""VIRGIL"""," ""WOFFORD"""," ""VIRGIL.WOFFORD@sakilacustomer.org""",587,1,"{""customer_id"":581,""store_id"":1,""first_name"": ""VIRGIL"",""last_name"": ""WOFFORD"",""email"": ""VIRGIL.WOFFORD@sakilacustomer.org"",""address_id"":587,""active"":1},"
582,2," ""ANDY"""," ""VANHORN"""," ""ANDY.VANHORN@sakilacustomer.org""",588,1,"{""customer_id"":582,""store_id"":2,""first_name"": ""ANDY"",""last_name"": ""VANHORN"",""email"": ""ANDY.VANHORN@sakilacustomer.org"",""address_id"":588,""active"":1},"
583,1," ""MARSHALL"""," ""THORN"""," ""MARSHALL.THORN@sakilacustomer.org""",589,1,"{""customer_id"":583,""store_id"":1,""first_name"": ""MARSHALL"",""last_name"": ""THORN"",""email"": ""MARSHALL.THORN@sakilacustomer.org"",""address_id"":589,""active"":1},"
584,2," ""SALVADOR"""," ""TEEL"""," ""SALVADOR.TEEL@sakilacustomer.org""",590,1,"{""customer_id"":584,""store_id"":2,""first_name"": ""SALVADOR"",""last_name"": ""TEEL"",""email"": ""SALVADOR.TEEL@sakilacustomer.org"",""address_id"":590,""active"":1},"
585,1," ""PERRY"""," ""SWAFFORD"""," ""PERRY.SWAFFORD@sakilacustomer.org""",591,1,"{""customer_id"":585,""store_id"":1,""first_name"": ""PERRY"",""last_name"": ""SWAFFORD"",""email"": ""PERRY.SWAFFORD@sakilacustomer.org"",""address_id"":591,""active"":1},"
586,1," ""KIRK"""," ""STCLAIR"""," ""KIRK.STCLAIR@sakilacustomer.org""",592,1,"{""customer_id"":586,""store_id"":1,""first_name"": ""KIRK"",""last_name"": ""STCLAIR"",""email"": ""KIRK.STCLAIR@sakilacustomer.org"",""address_id"":592,""active"":1},"
587,1," ""SERGIO"""," ""STANFIELD"""," ""SERGIO.STANFIELD@sakilacustomer.org""",593,1,"{""customer_id"":587,""store_id"":1,""first_name"": ""SERGIO"",""last_name"": ""STANFIELD"",""email"": ""SERGIO.STANFIELD@sakilacustomer.org"",""address_id"":593,""active"":1},"
588,1," ""MARION"""," ""OCAMPO"""," ""MARION.OCAMPO@sakilacustomer.org""",594,1,"{""customer_id"":588,""store_id"":1,""first_name"": ""MARION"",""last_name"": ""OCAMPO"",""email"": ""MARION.OCAMPO@sakilacustomer.org"",""address_id"":594,""active"":1},"
589,1," ""TRACY"""," ""HERRMANN"""," ""TRACY.HERRMANN@sakilacustomer.org""",595,1,"{""customer_id"":589,""store_id"":1,""first_name"": ""TRACY"",""last_name"": ""HERRMANN"",""email"": ""TRACY.HERRMANN@sakilacustomer.org"",""address_id"":595,""active"":1},"
590,2," ""SETH"""," ""HANNON"""," ""SETH.HANNON@sakilacustomer.org""",596,1,"{""customer_id"":590,""store_id"":2,""first_name"": ""SETH"",""last_name"": ""HANNON"",""email"": ""SETH.HANNON@sakilacustomer.org"",""address_id"":596,""active"":1},"
591,1," ""KENT"""," ""ARSENAULT"""," ""KENT.ARSENAULT@sakilacustomer.org""",597,1,"{""customer_id"":591,""store_id"":1,""first_name"": ""KENT"",""last_name"": ""ARSENAULT"",""email"": ""KENT.ARSENAULT@sakilacustomer.org"",""address_id"":597,""active"":1},"
592,1," ""TERRANCE"""," ""ROUSH"""," ""TERRANCE.ROUSH@sakilacustomer.org""",598,0,"{""customer_id"":592,""store_id"":1,""first_name"": ""TERRANCE"",""last_name"": ""ROUSH"",""email"": ""TERRANCE.ROUSH@sakilacustomer.org"",""address_id"":598,""active"":0},"
593,2," ""RENE"""," ""MCALISTER"""," ""RENE.MCALISTER@sakilacustomer.org""",599,1,"{""customer_id"":593,""store_id"":2,""first_name"": ""RENE"",""last_name"": ""MCALISTER"",""email"": ""RENE.MCALISTER@sakilacustomer.org"",""address_id"":599,""active"":1},"
594,1," ""EDUARDO"""," ""HIATT"""," ""EDUARDO.HIATT@sakilacustomer.org""",600,1,"{""customer_id"":594,""store_id"":1,""first_name"": ""EDUARDO"",""last_name"": ""HIATT"",""email"": ""EDUARDO.HIATT@sakilacustomer.org"",""address_id"":600,""active"":1},"
595,1," ""TERRENCE"""," ""GUNDERSON"""," ""TERRENCE.GUNDERSON@sakilacustomer.org""",601,1,"{""customer_id"":595,""store_id"":1,""first_name"": ""TERRENCE"",""last_name"": ""GUNDERSON"",""email"": ""TERRENCE.GUNDERSON@sakilacustomer.org"",""address_id"":601,""active"":1},"
596,1," ""ENRIQUE"""," ""FORSYTHE"""," ""ENRIQUE.FORSYTHE@sakilacustomer.org""",602,1,"{""customer_id"":596,""store_id"":1,""first_name"": ""ENRIQUE"",""last_name"": ""FORSYTHE"",""email"": ""ENRIQUE.FORSYTHE@sakilacustomer.org"",""address_id"":602,""active"":1},"
597,1," ""FREDDIE"""," ""DUGGAN"""," ""FREDDIE.DUGGAN@sakilacustomer.org""",603,1,"{""customer_id"":597,""store_id"":1,""first_name"": ""FREDDIE"",""last_name"": ""DUGGAN"",""email"": ""FREDDIE.DUGGAN@sakilacustomer.org"",""address_id"":603,""active"":1},"
598,1," ""WADE"""," ""DELVALLE"""," ""WADE.DELVALLE@sakilacustomer.org""",604,1,"{""customer_id"":598,""store_id"":1,""first_name"": ""WADE"",""last_name"": ""DELVALLE"",""email"": ""WADE.DELVALLE@sakilacustomer.org"",""address_id"":604,""active"":1},"
599,2," ""AUSTIN"""," ""CINTRON"""," ""AUSTIN.CINTRON@sakilacustomer.org""",605,1,"{""customer_id"":599,""store_id"":2,""first_name"": ""AUSTIN"",""last_name"": ""CINTRON"",""email"": ""AUSTIN.CINTRON@sakilacustomer.org"",""address_id"":605,""active"":1},"
600,2," ""SUSTAITA"""," ""EDUARDO"""," ""BKBKM""",20,1,"{""customer_id"":600,""store_id"":2,""first_name"": ""SUSTAITA"",""last_name"": ""EDUARDO"",""email"": ""BKBKM"",""address_id"":20,""active"":1},"
601,2," ""SUSTAITA 22"""," ""EDUARDO"""," ""BKBKM""",20,1,"{""customer_id"":601,""store_id"":2,""first_name"": ""SUSTAITA 22"",""last_name"": ""EDUARDO"",""email"": ""BKBKM"",""address_id"":20,""active"":1},"
602,2," ""SUSTAITA 333"""," ""EDUARDO 333"""," ""BKBKM""",20,1,"{""customer_id"":602,""store_id"":2,""first_name"": ""SUSTAITA 333"",""last_name"": ""EDUARDO 333"",""email"": ""BKBKM"",""address_id"":20,""active"":1},"
603,2," ""VAZQUEZ"""," ""EDY"""," ""JHDLFDFD@COM""",15,1,"{""customer_id"":603,""store_id"":2,""first_name"": ""VAZQUEZ"",""last_name"": ""EDY"",""email"": ""JHDLFDFD@COM"",""address_id"":15,""active"":1},"
604,1," ""CALAHORRA"""," ""ELIAN"""," ""CALAqALGO.COM""",12,1,"{""customer_id"":604,""store_id"":1,""first_name"": ""CALAHORRA"",""last_name"": ""ELIAN"",""email"": ""CALAqALGO.COM"",""address_id"":12,""active"":1},"
616,7," ""ADRIAN ERTY"""," ""MORA  FGHJK"""," ""adrian.mora@sakila.com""",177,1,"{""customer_id"":616,""store_id"":7,""first_name"": ""ADRIAN ERTY"",""last_name"": ""MORA  FGHJK"",""email"": ""adrian.mora@sakila.com"",""address_id"":177,""active"":1},"
617,2," ""LUIS ARMANDO"""," ""ACOSTA RAMIREZ"""," ""l.acosta@cecytechihuahua.edu.mx""",112,1,"{""customer_id"":617,""store_id"":2,""first_name"": ""LUIS ARMANDO"",""last_name"": ""ACOSTA RAMIREZ"",""email"": ""l.acosta@cecytechihuahua.edu.mx"",""address_id"":112,""active"":1},"
618,2," ""RODRIGO"""," ""RAMIREZ GALLEGOS"""," ""rodrigo@cecytechihuahua.edu.mx""",511,1,"{""customer_id"":618,""store_id"":2,""first_name"": ""RODRIGO"",""last_name"": ""RAMIREZ GALLEGOS"",""email"": ""rodrigo@cecytechihuahua.edu.mx"",""address_id"":511,""active"":1},"
621,2," ""HECTOR"""," ""FUENTES"""," ""hector@sakila.com""",524,1,"{""customer_id"":621,""store_id"":2,""first_name"": ""HECTOR"",""last_name"": ""FUENTES"",""email"": ""hector@sakila.com"",""address_id"":524,""active"":1},"
,,,,,,,]
